OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Gender,Age,City,State,Region,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Cost,Profit,PaymentMode,SalesPerson,Segment,Channel,Returned
6897,2024-10-10,2024-10-12,C9948,Customer 1781,Male,30,Bengaluru,Karnataka,South,P385,Printer,Electronics,Office,3,165.27,0.1,446.23,347.07,99.16,Cash,Priya,Consumer,Retail,No
6898,2024-01-07,2024-01-08,C2510,Customer 1191,Male,37,Mumbai,Maharashtra,West,P224,Phone,Electronics,Mobiles,9,555.85,0.0,5002.65,3501.86,1500.79,Net Banking,Sneha,Consumer,Retail,No
6899,2024-07-11,2024-07-18,C3503,Customer 648,Female,30,Hyderabad,Telangana,South,P338,Headphones,Electronics,Audio,1,76.92,0.15,65.38,53.84,11.54,Net Banking,Amit,Corporate,Retail,No
6900,2025-10-09,2025-10-11,C3851,Customer 1286,Male,26,Pune,Maharashtra,West,P663,Phone,Electronics,Mobiles,2,403.93,0.0,807.86,565.5,242.36,Debit Card,Neha,Corporate,Online,No
6901,2025-09-21,2025-09-28,C5555,Customer 2585,Male,47,Mumbai,Maharashtra,West,P679,Laptop,Electronics,Computers,4,577.11,0.05,2193.02,1615.91,577.11,Debit Card,Amit,Corporate,Retail,Yes
6902,2025-12-07,2025-12-14,C9422,Customer 364,Female,48,Pune,Maharashtra,West,P895,Chair,Furniture,Office,2,141.8,0.0,283.6,198.52,85.08,Net Banking,Sneha,Corporate,Online,No
6903,2024-05-21,2024-05-23,C1081,Customer 2932,Male,22,Delhi,Delhi,North,P232,Headphones,Electronics,Audio,9,68.95,0.2,496.44,434.39,62.05,UPI,Neha,Home Office,Retail,Yes
6904,2024-03-22,2024-03-26,C3444,Customer 1904,Female,56,Bengaluru,Karnataka,South,P909,Headphones,Electronics,Audio,4,67.51,0.0,270.04,189.03,81.01,Credit Card,Karan,Consumer,Online,Yes
6905,2025-05-09,2025-05-11,C4755,Customer 1432,Female,19,Kolkata,West Bengal,East,P823,Headphones,Electronics,Audio,8,73.61,0.2,471.1,412.22,58.88,Cash,Neha,Home Office,Retail,Yes
6906,2024-02-06,2024-02-09,C2461,Customer 304,Male,19,Chennai,Tamil Nadu,South,P424,Desk,Furniture,Office,7,220.72,0.0,1545.04,1081.53,463.51,Credit Card,Rahul,Corporate,Retail,Yes
6907,2025-04-21,2025-04-25,C2928,Customer 523,Female,31,Hyderabad,Telangana,South,P684,Headphones,Electronics,Audio,6,78.2,0.0,469.2,328.44,140.76,Cash,Karan,Corporate,Retail,No
6908,2024-05-03,2024-05-07,C7055,Customer 2755,Male,51,Bengaluru,Karnataka,South,P100,Headphones,Electronics,Audio,9,75.76,0.0,681.84,477.29,204.55,Net Banking,Priya,Consumer,Online,Yes
6909,2025-10-13,2025-10-14,C7968,Customer 664,Female,28,Delhi,Delhi,North,P687,Laptop,Electronics,Computers,9,810.79,0.0,7297.11,5107.98,2189.13,Cash,Rahul,Consumer,Online,No
6910,2025-12-13,2025-12-18,C4761,Customer 680,Male,62,Pune,Maharashtra,West,P310,Phone,Electronics,Mobiles,3,438.59,0.05,1249.98,921.04,328.94,Credit Card,Karan,Home Office,Retail,Yes
6911,2025-12-17,2025-12-18,C2664,Customer 963,Male,35,Chennai,Tamil Nadu,South,P231,Phone,Electronics,Mobiles,7,509.82,0.05,3390.3,2498.12,892.18,Debit Card,Priya,Corporate,Online,No
6912,2024-05-31,2024-06-07,C4058,Customer 1980,Male,19,Kolkata,West Bengal,East,P495,Phone,Electronics,Mobiles,4,580.91,0.2,1858.91,1626.55,232.36,Cash,Neha,Home Office,Retail,Yes
6913,2025-08-08,2025-08-12,C4100,Customer 1210,Female,28,Chennai,Tamil Nadu,South,P774,Phone,Electronics,Mobiles,5,427.16,0.15,1815.43,1495.06,320.37,Net Banking,Amit,Corporate,Retail,Yes
6914,2024-06-20,2024-06-24,C8394,Customer 498,Female,32,Bengaluru,Karnataka,South,P804,Chair,Furniture,Office,9,120.41,0.2,866.95,758.58,108.37,Cash,Rahul,Consumer,Online,No
6915,2025-04-19,2025-04-24,C5828,Customer 200,Female,36,Bengaluru,Karnataka,South,P540,Laptop,Electronics,Computers,4,595.02,0.2,1904.06,1666.06,238.0,UPI,Priya,Corporate,Retail,Yes
6916,2025-02-03,2025-02-09,C9922,Customer 2552,Female,40,Bengaluru,Karnataka,South,P512,Headphones,Electronics,Audio,3,93.0,0.0,279.0,195.3,83.7,Credit Card,Sneha,Consumer,Online,Yes
6917,2025-04-30,2025-05-03,C3536,Customer 1737,Female,61,Bengaluru,Karnataka,South,P223,Headphones,Electronics,Audio,2,84.23,0.2,134.77,117.92,16.85,Cash,Amit,Consumer,Online,No
6918,2024-08-28,2024-09-04,C8077,Customer 1459,Male,28,Delhi,Delhi,North,P891,Phone,Electronics,Mobiles,1,400.36,0.1,360.32,280.25,80.07,Net Banking,Priya,Home Office,Online,Yes
6919,2025-04-17,2025-04-20,C9177,Customer 303,Female,53,Pune,Maharashtra,West,P965,Chair,Furniture,Office,10,109.02,0.05,1035.69,763.14,272.55,Debit Card,Amit,Consumer,Online,No
6920,2024-04-07,2024-04-11,C4764,Customer 1171,Male,30,Bengaluru,Karnataka,South,P404,Phone,Electronics,Mobiles,2,502.65,0.2,804.24,703.71,100.53,UPI,Priya,Consumer,Online,No
6921,2025-04-29,2025-05-02,C8755,Customer 1162,Female,57,Chennai,Tamil Nadu,South,P780,Printer,Electronics,Office,4,164.98,0.05,626.92,461.94,164.98,Net Banking,Sneha,Corporate,Retail,No
6922,2024-08-16,2024-08-17,C2673,Customer 2806,Male,53,Hyderabad,Telangana,South,P102,Chair,Furniture,Office,3,126.3,0.15,322.06,265.23,56.83,Credit Card,Sneha,Corporate,Retail,Yes
6923,2024-09-21,2024-09-25,C9200,Customer 564,Female,54,Delhi,Delhi,North,P721,Printer,Electronics,Office,4,182.58,0.05,693.8,511.22,182.58,Cash,Karan,Corporate,Retail,No
6924,2024-12-20,2024-12-23,C8964,Customer 2646,Male,35,Mumbai,Maharashtra,West,P617,Chair,Furniture,Office,2,133.06,0.2,212.9,186.28,26.62,Credit Card,Priya,Consumer,Retail,No
6925,2025-11-03,2025-11-08,C4713,Customer 2497,Male,30,Chennai,Tamil Nadu,South,P189,Phone,Electronics,Mobiles,5,541.72,0.2,2166.88,1896.02,270.86,Net Banking,Neha,Consumer,Retail,Yes
6926,2024-11-02,2024-11-06,C5818,Customer 9,Female,30,Hyderabad,Telangana,South,P986,Printer,Electronics,Office,5,203.35,0.2,813.4,711.72,101.68,UPI,Priya,Corporate,Retail,No
6927,2025-08-02,2025-08-06,C3550,Customer 1212,Female,51,Hyderabad,Telangana,South,P298,Phone,Electronics,Mobiles,7,502.03,0.15,2987.08,2459.95,527.13,Credit Card,Sneha,Corporate,Online,Yes
6928,2025-12-03,2025-12-09,C1564,Customer 967,Male,55,Bengaluru,Karnataka,South,P468,Laptop,Electronics,Computers,5,695.24,0.15,2954.77,2433.34,521.43,UPI,Sneha,Home Office,Online,No
6929,2024-07-25,2024-07-27,C8641,Customer 1329,Male,45,Bengaluru,Karnataka,South,P302,Phone,Electronics,Mobiles,3,524.32,0.15,1337.02,1101.07,235.95,Cash,Sneha,Home Office,Online,Yes
6930,2025-12-27,2026-01-02,C5207,Customer 449,Female,41,Delhi,Delhi,North,P619,Chair,Furniture,Office,5,123.6,0.0,618.0,432.6,185.4,Cash,Neha,Consumer,Online,Yes
6931,2025-09-27,2025-10-01,C5386,Customer 1542,Female,22,Bengaluru,Karnataka,South,P609,Desk,Furniture,Office,5,224.27,0.0,1121.35,784.95,336.4,Credit Card,Amit,Corporate,Retail,No
6932,2024-06-22,2024-06-29,C1245,Customer 276,Male,31,Chennai,Tamil Nadu,South,P400,Desk,Furniture,Office,4,234.93,0.2,751.78,657.8,93.98,Debit Card,Sneha,Corporate,Retail,No
6933,2024-10-22,2024-10-25,C5934,Customer 123,Male,46,Hyderabad,Telangana,South,P562,Chair,Furniture,Office,5,113.48,0.0,567.4,397.18,170.22,Cash,Priya,Corporate,Online,Yes
6934,2024-01-06,2024-01-08,C2826,Customer 1289,Male,56,Delhi,Delhi,North,P685,Headphones,Electronics,Audio,10,87.46,0.0,874.6,612.22,262.38,Debit Card,Priya,Corporate,Retail,Yes
6935,2025-07-24,2025-07-30,C7144,Customer 1936,Male,36,Delhi,Delhi,North,P129,Laptop,Electronics,Computers,1,833.82,0.2,667.06,583.67,83.39,Debit Card,Amit,Corporate,Retail,No
6936,2025-01-04,2025-01-09,C8237,Customer 1769,Female,23,Chennai,Tamil Nadu,South,P678,Desk,Furniture,Office,9,244.16,0.1,1977.7,1538.21,439.49,Debit Card,Sneha,Consumer,Retail,Yes
6937,2024-07-09,2024-07-13,C3612,Customer 2634,Male,50,Pune,Maharashtra,West,P105,Laptop,Electronics,Computers,2,735.03,0.2,1176.05,1029.04,147.01,UPI,Amit,Corporate,Online,No
6938,2025-02-27,2025-03-05,C3689,Customer 2363,Female,43,Hyderabad,Telangana,South,P858,Desk,Furniture,Office,1,250.51,0.05,237.98,175.36,62.62,Cash,Rahul,Home Office,Retail,Yes
6939,2024-05-06,2024-05-13,C9161,Customer 402,Female,25,Hyderabad,Telangana,South,P744,Desk,Furniture,Office,5,224.78,0.05,1067.7,786.73,280.97,Cash,Neha,Consumer,Online,Yes
6940,2024-01-20,2024-01-23,C9580,Customer 2058,Female,31,Hyderabad,Telangana,South,P595,Desk,Furniture,Office,8,277.17,0.05,2106.49,1552.15,554.34,Net Banking,Neha,Home Office,Online,No
6941,2025-08-18,2025-08-24,C3585,Customer 310,Female,34,Bengaluru,Karnataka,South,P825,Phone,Electronics,Mobiles,4,525.15,0.0,2100.6,1470.42,630.18,Cash,Priya,Home Office,Retail,Yes
6942,2025-09-18,2025-09-20,C7820,Customer 517,Female,52,Delhi,Delhi,North,P235,Printer,Electronics,Office,3,187.51,0.2,450.02,393.77,56.25,Net Banking,Sneha,Consumer,Online,No
6943,2024-08-19,2024-08-21,C6222,Customer 527,Male,64,Pune,Maharashtra,West,P455,Printer,Electronics,Office,8,198.87,0.0,1590.96,1113.67,477.29,Cash,Karan,Consumer,Retail,Yes
6944,2025-07-15,2025-07-16,C1203,Customer 1375,Male,49,Pune,Maharashtra,West,P789,Laptop,Electronics,Computers,6,754.78,0.1,4075.81,3170.08,905.73,Net Banking,Karan,Consumer,Retail,Yes
6945,2024-09-24,2024-09-25,C6705,Customer 1656,Male,50,Chennai,Tamil Nadu,South,P116,Headphones,Electronics,Audio,7,86.21,0.0,603.47,422.43,181.04,UPI,Amit,Consumer,Retail,No
6946,2025-01-08,2025-01-10,C7395,Customer 230,Female,49,Kolkata,West Bengal,East,P718,Chair,Furniture,Office,3,115.65,0.1,312.26,242.87,69.39,Debit Card,Priya,Home Office,Online,Yes
6947,2024-10-29,2024-11-04,C7730,Customer 985,Male,54,Delhi,Delhi,North,P423,Headphones,Electronics,Audio,1,82.33,0.2,65.86,57.63,8.23,Cash,Priya,Corporate,Retail,Yes
6948,2025-11-02,2025-11-04,C9414,Customer 2378,Male,32,Bengaluru,Karnataka,South,P338,Desk,Furniture,Office,5,273.83,0.15,1163.78,958.4,205.38,Net Banking,Amit,Consumer,Retail,No
6949,2025-03-21,2025-03-23,C6427,Customer 18,Female,59,Hyderabad,Telangana,South,P850,Desk,Furniture,Office,10,210.51,0.0,2105.1,1473.57,631.53,Net Banking,Neha,Corporate,Retail,No
6950,2025-01-28,2025-02-01,C8167,Customer 1031,Male,41,Pune,Maharashtra,West,P972,Laptop,Electronics,Computers,7,580.69,0.2,3251.86,2845.38,406.48,Debit Card,Priya,Corporate,Retail,Yes
6951,2025-12-09,2025-12-12,C3897,Customer 2676,Female,27,Mumbai,Maharashtra,West,P163,Chair,Furniture,Office,2,96.48,0.0,192.96,135.07,57.89,Cash,Amit,Corporate,Retail,Yes
6952,2024-10-04,2024-10-11,C9236,Customer 2216,Female,23,Chennai,Tamil Nadu,South,P376,Laptop,Electronics,Computers,3,577.9,0.1,1560.33,1213.59,346.74,UPI,Priya,Home Office,Retail,No
6953,2024-02-16,2024-02-19,C2371,Customer 491,Male,59,Bengaluru,Karnataka,South,P358,Laptop,Electronics,Computers,8,627.65,0.15,4268.02,3514.84,753.18,Debit Card,Amit,Corporate,Online,Yes
6954,2025-01-18,2025-01-24,C5133,Customer 2794,Male,46,Pune,Maharashtra,West,P990,Phone,Electronics,Mobiles,3,401.75,0.0,1205.25,843.67,361.58,Debit Card,Priya,Home Office,Online,No
6955,2025-10-29,2025-11-01,C3562,Customer 171,Male,22,Chennai,Tamil Nadu,South,P815,Phone,Electronics,Mobiles,2,457.74,0.0,915.48,640.84,274.64,Credit Card,Sneha,Consumer,Online,No
6956,2025-06-09,2025-06-13,C9076,Customer 1288,Female,30,Pune,Maharashtra,West,P741,Printer,Electronics,Office,6,166.87,0.15,851.04,700.85,150.19,Cash,Neha,Home Office,Retail,No
6957,2024-03-06,2024-03-12,C2316,Customer 488,Female,55,Chennai,Tamil Nadu,South,P938,Phone,Electronics,Mobiles,6,543.95,0.0,3263.7,2284.59,979.11,Cash,Sneha,Consumer,Retail,No
6958,2025-01-14,2025-01-17,C4230,Customer 2097,Female,39,Mumbai,Maharashtra,West,P287,Printer,Electronics,Office,9,146.4,0.1,1185.84,922.32,263.52,Cash,Karan,Corporate,Online,No
6959,2024-01-29,2024-02-01,C1029,Customer 1477,Female,51,Pune,Maharashtra,West,P884,Headphones,Electronics,Audio,1,94.32,0.0,94.32,66.02,28.3,Credit Card,Neha,Corporate,Retail,No
6960,2024-11-20,2024-11-24,C1739,Customer 2828,Male,28,Delhi,Delhi,North,P439,Desk,Furniture,Office,7,239.56,0.05,1593.07,1173.84,419.23,UPI,Neha,Corporate,Online,Yes
6961,2025-02-04,2025-02-08,C6077,Customer 2980,Female,34,Bengaluru,Karnataka,South,P505,Headphones,Electronics,Audio,9,78.78,0.0,709.02,496.31,212.71,Credit Card,Sneha,Corporate,Online,No
6962,2025-12-31,2026-01-06,C9260,Customer 218,Male,60,Mumbai,Maharashtra,West,P567,Laptop,Electronics,Computers,5,713.09,0.05,3387.18,2495.82,891.36,UPI,Rahul,Corporate,Retail,No
6963,2025-02-16,2025-02-18,C4268,Customer 2643,Male,24,Bengaluru,Karnataka,South,P289,Chair,Furniture,Office,9,123.43,0.15,944.24,777.61,166.63,Debit Card,Amit,Home Office,Retail,No
6964,2025-02-01,2025-02-03,C4376,Customer 2852,Female,19,Bengaluru,Karnataka,South,P519,Headphones,Electronics,Audio,8,83.04,0.1,597.89,465.02,132.87,UPI,Karan,Corporate,Online,Yes
6965,2025-08-01,2025-08-05,C9977,Customer 464,Male,40,Bengaluru,Karnataka,South,P223,Chair,Furniture,Office,9,121.24,0.0,1091.16,763.81,327.35,Credit Card,Neha,Consumer,Retail,No
6966,2024-06-26,2024-07-03,C2110,Customer 1557,Female,21,Bengaluru,Karnataka,South,P507,Laptop,Electronics,Computers,10,807.86,0.1,7270.74,5655.02,1615.72,Credit Card,Rahul,Corporate,Online,No
6967,2024-08-31,2024-09-03,C8060,Customer 587,Male,42,Bengaluru,Karnataka,South,P114,Laptop,Electronics,Computers,10,770.84,0.0,7708.4,5395.88,2312.52,Credit Card,Priya,Corporate,Online,Yes
6968,2025-03-14,2025-03-19,C4865,Customer 2647,Female,41,Kolkata,West Bengal,East,P871,Laptop,Electronics,Computers,4,586.47,0.0,2345.88,1642.12,703.76,Net Banking,Neha,Corporate,Online,Yes
6969,2025-03-12,2025-03-15,C3748,Customer 2695,Male,58,Mumbai,Maharashtra,West,P534,Chair,Furniture,Office,1,117.09,0.2,93.67,81.96,11.71,Debit Card,Neha,Consumer,Retail,Yes
6970,2025-02-24,2025-03-02,C3773,Customer 48,Female,23,Kolkata,West Bengal,East,P278,Desk,Furniture,Office,10,217.03,0.1,1953.27,1519.21,434.06,Credit Card,Amit,Consumer,Retail,Yes
6971,2024-06-12,2024-06-19,C8505,Customer 2950,Male,63,Kolkata,West Bengal,East,P752,Desk,Furniture,Office,1,252.23,0.2,201.78,176.56,25.22,UPI,Neha,Home Office,Retail,No
6972,2024-04-07,2024-04-09,C8650,Customer 1456,Female,58,Delhi,Delhi,North,P187,Printer,Electronics,Office,1,193.61,0.05,183.93,135.53,48.4,Debit Card,Sneha,Corporate,Retail,No
6973,2024-05-24,2024-05-26,C1085,Customer 168,Female,35,Kolkata,West Bengal,East,P384,Chair,Furniture,Office,8,116.84,0.1,841.25,654.3,186.95,Net Banking,Amit,Corporate,Online,Yes
6974,2024-08-20,2024-08-26,C1910,Customer 1399,Female,34,Delhi,Delhi,North,P223,Desk,Furniture,Office,2,287.68,0.2,460.29,402.75,57.54,Cash,Karan,Consumer,Online,Yes
6975,2025-10-25,2025-10-28,C5234,Customer 462,Male,44,Delhi,Delhi,North,P217,Chair,Furniture,Office,1,124.39,0.15,105.73,87.07,18.66,Net Banking,Karan,Home Office,Online,No
6976,2024-05-28,2024-06-01,C8545,Customer 312,Male,44,Hyderabad,Telangana,South,P701,Headphones,Electronics,Audio,2,73.18,0.2,117.09,102.45,14.64,UPI,Sneha,Corporate,Online,No
6977,2024-03-19,2024-03-22,C7446,Customer 2544,Female,33,Bengaluru,Karnataka,South,P177,Chair,Furniture,Office,9,124.01,0.05,1060.29,781.26,279.03,Cash,Priya,Corporate,Online,Yes
6978,2024-08-26,2024-08-27,C7726,Customer 2072,Male,34,Chennai,Tamil Nadu,South,P264,Desk,Furniture,Office,2,216.04,0.05,410.48,302.46,108.02,Debit Card,Sneha,Consumer,Retail,No
6979,2025-11-26,2025-11-27,C6035,Customer 1459,Male,24,Mumbai,Maharashtra,West,P209,Chair,Furniture,Office,9,119.31,0.1,966.41,751.65,214.76,Credit Card,Neha,Home Office,Online,Yes
6980,2025-02-15,2025-02-19,C6080,Customer 501,Male,50,Hyderabad,Telangana,South,P934,Chair,Furniture,Office,1,134.56,0.15,114.38,94.19,20.19,Cash,Priya,Consumer,Online,No
6981,2025-07-30,2025-08-04,C4034,Customer 1797,Female,58,Bengaluru,Karnataka,South,P664,Headphones,Electronics,Audio,2,66.41,0.05,126.18,92.97,33.21,Debit Card,Amit,Consumer,Retail,Yes
6982,2025-02-21,2025-02-22,C9201,Customer 2750,Male,61,Kolkata,West Bengal,East,P488,Phone,Electronics,Mobiles,7,429.45,0.0,3006.15,2104.3,901.85,Credit Card,Neha,Home Office,Retail,Yes
6983,2024-10-28,2024-11-02,C3298,Customer 1253,Female,50,Kolkata,West Bengal,East,P156,Printer,Electronics,Office,9,201.25,0.15,1539.56,1267.88,271.68,Cash,Karan,Corporate,Online,Yes
6984,2024-05-24,2024-05-25,C5955,Customer 483,Male,54,Chennai,Tamil Nadu,South,P926,Phone,Electronics,Mobiles,4,412.97,0.1,1486.69,1156.32,330.37,Debit Card,Karan,Corporate,Online,Yes
6985,2025-04-15,2025-04-20,C2741,Customer 1482,Female,38,Bengaluru,Karnataka,South,P215,Laptop,Electronics,Computers,4,650.11,0.2,2080.35,1820.31,260.04,UPI,Sneha,Consumer,Retail,No
6986,2024-11-06,2024-11-13,C1995,Customer 1684,Female,47,Delhi,Delhi,North,P950,Printer,Electronics,Office,4,179.4,0.0,717.6,502.32,215.28,Debit Card,Neha,Consumer,Retail,No
6987,2025-01-09,2025-01-12,C4083,Customer 1910,Male,43,Bengaluru,Karnataka,South,P409,Phone,Electronics,Mobiles,2,428.18,0.0,856.36,599.45,256.91,Credit Card,Neha,Consumer,Retail,No
6988,2025-10-02,2025-10-08,C1600,Customer 1904,Male,24,Chennai,Tamil Nadu,South,P997,Phone,Electronics,Mobiles,6,492.3,0.0,2953.8,2067.66,886.14,Cash,Sneha,Home Office,Online,No
6989,2024-10-12,2024-10-13,C5588,Customer 2261,Female,64,Hyderabad,Telangana,South,P308,Desk,Furniture,Office,9,242.36,0.0,2181.24,1526.87,654.37,Credit Card,Rahul,Home Office,Retail,Yes
6990,2024-04-30,2024-05-01,C4180,Customer 307,Female,59,Delhi,Delhi,North,P341,Desk,Furniture,Office,6,248.74,0.1,1343.2,1044.71,298.49,Credit Card,Sneha,Consumer,Retail,Yes
6991,2024-04-21,2024-04-22,C3280,Customer 1838,Female,60,Bengaluru,Karnataka,South,P246,Chair,Furniture,Office,9,105.02,0.1,850.66,661.63,189.03,Net Banking,Neha,Home Office,Retail,No
6992,2025-05-28,2025-06-03,C5366,Customer 1158,Female,51,Delhi,Delhi,North,P804,Chair,Furniture,Office,2,130.95,0.05,248.8,183.33,65.47,Net Banking,Priya,Consumer,Online,No
6993,2025-02-17,2025-02-21,C8140,Customer 2437,Male,56,Delhi,Delhi,North,P303,Printer,Electronics,Office,5,205.06,0.1,922.77,717.71,205.06,Cash,Sneha,Consumer,Retail,No
6994,2024-06-25,2024-06-26,C8401,Customer 2237,Female,46,Delhi,Delhi,North,P879,Desk,Furniture,Office,1,281.54,0.05,267.46,197.08,70.38,Credit Card,Sneha,Consumer,Online,No
6995,2025-06-06,2025-06-07,C9229,Customer 2204,Male,31,Bengaluru,Karnataka,South,P710,Laptop,Electronics,Computers,4,820.7,0.15,2790.38,2297.96,492.42,Net Banking,Amit,Consumer,Retail,No
6996,2024-11-28,2024-12-02,C8380,Customer 2894,Male,58,Bengaluru,Karnataka,South,P947,Chair,Furniture,Office,8,103.5,0.0,828.0,579.6,248.4,Debit Card,Amit,Home Office,Online,Yes
6997,2024-09-09,2024-09-15,C5671,Customer 2319,Female,18,Pune,Maharashtra,West,P197,Chair,Furniture,Office,2,135.21,0.1,243.38,189.29,54.09,Debit Card,Neha,Corporate,Retail,Yes
6998,2025-02-04,2025-02-09,C8498,Customer 1748,Female,36,Mumbai,Maharashtra,West,P681,Headphones,Electronics,Audio,1,82.67,0.15,70.27,57.87,12.4,Cash,Priya,Consumer,Retail,No
6999,2024-04-03,2024-04-05,C1986,Customer 157,Male,23,Delhi,Delhi,North,P217,Laptop,Electronics,Computers,10,628.07,0.15,5338.6,4396.49,942.11,Cash,Sneha,Corporate,Online,No
7000,2025-05-04,2025-05-07,C7476,Customer 432,Female,60,Delhi,Delhi,North,P310,Desk,Furniture,Office,3,255.82,0.0,767.46,537.22,230.24,Debit Card,Sneha,Home Office,Online,No
7001,2025-05-17,2025-05-21,C9828,Customer 1469,Female,19,Delhi,Delhi,North,P575,Printer,Electronics,Office,8,157.38,0.2,1007.23,881.33,125.9,Credit Card,Rahul,Home Office,Online,Yes
7002,2025-03-20,2025-03-22,C9593,Customer 2762,Male,32,Mumbai,Maharashtra,West,P910,Chair,Furniture,Office,3,140.32,0.05,399.91,294.67,105.24,Credit Card,Rahul,Consumer,Online,No
7003,2025-10-23,2025-10-27,C2475,Customer 588,Male,18,Hyderabad,Telangana,South,P989,Desk,Furniture,Office,2,289.59,0.15,492.3,405.43,86.87,Cash,Priya,Home Office,Retail,Yes
7004,2024-11-24,2024-11-27,C7275,Customer 1811,Female,41,Chennai,Tamil Nadu,South,P938,Chair,Furniture,Office,7,112.32,0.1,707.62,550.37,157.25,UPI,Amit,Corporate,Retail,Yes
7005,2024-12-17,2024-12-23,C8834,Customer 1253,Male,18,Bengaluru,Karnataka,South,P727,Phone,Electronics,Mobiles,4,475.52,0.1,1711.87,1331.46,380.41,Debit Card,Karan,Consumer,Retail,No
7006,2025-05-07,2025-05-08,C2743,Customer 471,Male,59,Chennai,Tamil Nadu,South,P813,Chair,Furniture,Office,7,103.59,0.1,652.62,507.59,145.03,Debit Card,Neha,Corporate,Retail,No
7007,2025-07-01,2025-07-02,C2839,Customer 311,Male,22,Hyderabad,Telangana,South,P455,Chair,Furniture,Office,3,138.1,0.15,352.15,290.01,62.14,Credit Card,Sneha,Corporate,Retail,No
7008,2025-05-27,2025-06-01,C6827,Customer 815,Male,47,Pune,Maharashtra,West,P460,Phone,Electronics,Mobiles,6,472.02,0.05,2690.51,1982.48,708.03,Net Banking,Neha,Consumer,Retail,Yes
7009,2025-11-12,2025-11-17,C8772,Customer 2284,Female,50,Hyderabad,Telangana,South,P421,Chair,Furniture,Office,1,106.71,0.0,106.71,74.7,32.01,Credit Card,Sneha,Corporate,Retail,Yes
7010,2025-11-18,2025-11-23,C9667,Customer 1558,Female,34,Kolkata,West Bengal,East,P758,Headphones,Electronics,Audio,6,69.73,0.05,397.46,292.87,104.59,Cash,Amit,Home Office,Retail,Yes
7011,2025-03-07,2025-03-14,C6259,Customer 2677,Female,64,Bengaluru,Karnataka,South,P490,Headphones,Electronics,Audio,5,70.98,0.2,283.92,248.43,35.49,UPI,Neha,Consumer,Online,Yes
7012,2024-11-04,2024-11-07,C3934,Customer 563,Female,51,Hyderabad,Telangana,South,P160,Laptop,Electronics,Computers,9,821.96,0.15,6287.99,5178.35,1109.64,Debit Card,Sneha,Home Office,Retail,Yes
7013,2025-05-05,2025-05-10,C4498,Customer 2795,Female,36,Mumbai,Maharashtra,West,P684,Headphones,Electronics,Audio,7,92.52,0.05,615.26,453.35,161.91,UPI,Priya,Home Office,Online,No
7014,2024-11-20,2024-11-24,C4353,Customer 1583,Female,26,Kolkata,West Bengal,East,P253,Headphones,Electronics,Audio,5,86.35,0.0,431.75,302.22,129.53,Credit Card,Priya,Home Office,Online,Yes
7015,2025-02-15,2025-02-22,C6581,Customer 2464,Female,64,Mumbai,Maharashtra,West,P453,Desk,Furniture,Office,7,203.69,0.15,1211.96,998.08,213.88,UPI,Neha,Corporate,Online,Yes
7016,2025-10-16,2025-10-23,C6234,Customer 1010,Male,58,Chennai,Tamil Nadu,South,P661,Desk,Furniture,Office,10,285.65,0.0,2856.5,1999.55,856.95,Credit Card,Priya,Home Office,Retail,No
7017,2025-10-08,2025-10-13,C6099,Customer 1403,Male,21,Bengaluru,Karnataka,South,P804,Phone,Electronics,Mobiles,4,404.65,0.1,1456.74,1133.02,323.72,UPI,Amit,Home Office,Online,Yes
7018,2024-01-30,2024-02-03,C2433,Customer 1421,Male,22,Pune,Maharashtra,West,P638,Headphones,Electronics,Audio,8,65.88,0.2,421.63,368.93,52.7,Credit Card,Priya,Home Office,Retail,No
7019,2024-12-07,2024-12-09,C7521,Customer 1088,Male,40,Kolkata,West Bengal,East,P578,Printer,Electronics,Office,6,189.45,0.1,1023.03,795.69,227.34,UPI,Karan,Consumer,Retail,No
7020,2024-07-17,2024-07-18,C6982,Customer 2502,Male,39,Bengaluru,Karnataka,South,P336,Printer,Electronics,Office,5,182.11,0.2,728.44,637.38,91.06,Cash,Amit,Consumer,Online,No
7021,2024-11-05,2024-11-10,C7546,Customer 2775,Male,27,Bengaluru,Karnataka,South,P981,Laptop,Electronics,Computers,7,632.12,0.1,3982.36,3097.39,884.97,Credit Card,Amit,Corporate,Online,Yes
7022,2024-04-29,2024-05-03,C7321,Customer 1519,Male,36,Delhi,Delhi,North,P677,Laptop,Electronics,Computers,1,790.59,0.15,672.0,553.41,118.59,Cash,Priya,Corporate,Online,Yes
7023,2024-04-12,2024-04-16,C9449,Customer 770,Female,55,Delhi,Delhi,North,P558,Headphones,Electronics,Audio,10,84.42,0.05,801.99,590.94,211.05,Net Banking,Rahul,Corporate,Online,No
7024,2025-05-07,2025-05-08,C1414,Customer 1215,Male,40,Bengaluru,Karnataka,South,P787,Headphones,Electronics,Audio,8,78.4,0.0,627.2,439.04,188.16,Debit Card,Priya,Home Office,Retail,No
7025,2025-08-19,2025-08-25,C3021,Customer 224,Female,36,Kolkata,West Bengal,East,P412,Chair,Furniture,Office,4,131.24,0.1,472.46,367.47,104.99,Debit Card,Amit,Consumer,Online,Yes
7026,2025-07-18,2025-07-19,C9451,Customer 1147,Male,53,Chennai,Tamil Nadu,South,P511,Chair,Furniture,Office,1,138.0,0.0,138.0,96.6,41.4,UPI,Neha,Consumer,Online,No
